"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","BikeParking","BusinessAcceptsCreditCards","Garage","Street_Parking","Validated_Parking","Parking_Lot","Valet","GoodForKids","HasTV","NoiseLevel","OutdoorSeating","RestaurantsAttire","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTakeOut","Alcohol","Caters","DogsAllowed","DriveThru","dessert","latenight","lunch","dinner","breakfast","brunch","RestaurantsTableService","WheelchairAccessible","WiFi","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","BYOB","BYOBCorkage","Best_Mon","Best_Tue","Best_Fri","Best_Wed","Best_Thr","Best_Sun","Best_Sat","CoatCheck","Corkage","GoodForDancing","HappyHour","Music","Smoking","ByAppointmentOnly","AcceptsInsurance","BusinessAcceptsBitcoin","HairSpecializesIn","AgesAllowed","RestaurantsCounterService","Open24Hours","DietaryRestrictions","categories","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Mexican"
"956","9u7knPXVCUOwnsz8sTTT_w","Las 15 Salsas","","722 W Hatcher Rd","Phoenix","AZ","85021",33.5716991,-112.0835696,4.5,53,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","1","False","True","none","True",NA,NA," False"," False"," True"," False"," False"," False","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Ethnic Food, Mexican, Imported Food, Food, Specialty Food, Breakfast & Brunch","9:0-20:0","9:0-20:0","9:0-20:0","9:0-20:0","9:0-2:0","9:0-20:0","9:0-20:0",1
"957","KRsANC7TzP97KMFRA1JqiQ","Coco's Family Restaurant","","2612 N 75th Ave","Phoenix","AZ","85035",33.4767917,-112.2211727,3.5,8,0,"False","True"," False street"," False"," False"," False"," False","True","False","quiet","False","casual","False","True","2","False","True","beer_and_wine","False",NA,NA," False"," False"," False"," False"," True"," False","True",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Restaurants, American (Traditional), Sandwiches, Bakeries","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0",0
"958","VaEqjAeKAm_iUnOpaktyMg","Nocawich","","Phoenix Sky Harbor International Airport Trm 4","Phoenix","AZ","85034",33.4387307431,-111.998485588,2.5,46,1,"False","True"," False street"," False"," False"," False"," False","True","False","loud","False","casual","False","False","2","False","True","none","False",NA,NA," False"," False"," True"," False"," False"," False","False",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, Restaurants, Sandwiches",NA,NA,NA,NA,NA,NA,NA,0
"959","ZaMY0vMwnpx-kbAK5ROhHg","Panda Express","","21001 Tatum Blvd","Phoenix","AZ","85050",33.6779217,-111.9768882,2.5,19,1,"True","True"," False street"," False"," False"," False"," False","True","False","average","True","casual","False","True","1","False","True","none","True",NA,"False"," False"," False"," True"," False"," False"," False","False",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Food, Asian Fusion, Chinese, Restaurants, Desserts, Caterers, Event Planning & Services","10:0-21:30","10:0-21:30","10:0-21:30","10:0-21:30","10:0-22:0","10:0-22:0","10:30-21:0",0
"960","3Alq2Er28QVsdxGJlQgVkg","Culver's","","4506 E Cactus Rd","Phoenix","AZ","85032",33.6002388,-111.9863276,3,24,0,NA,"True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","1","False","True","none","False",NA,"True"," False"," False"," True"," True"," False"," False","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Burgers, Ice Cream & Frozen Yogurt, Sandwiches, Food",NA,NA,NA,NA,NA,NA,NA,0
"961","5zHi8eQhO7sO3N15zHgkUg","Even Stevens Sandwiches","","21 W Van Buren St","Phoenix","AZ","85003",33.4510721,-112.0747304,4,208,1,"True","True"," False street"," True"," False"," False"," False","True","True","average","True","casual","False","True","1","False","True","beer_and_wine","True",NA,NA," False"," False"," True"," False"," True"," True","True","True","free"," False"," False"," False"," True"," False"," False"," True"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"Breakfast & Brunch, Restaurants, Gluten-Free, Sandwiches, Salad","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","9:0-16:0",0
"962","5-_4mHujcNo0PWj3-ybwnQ","Tacos Michoacan","","14620 N Cave Creek Rd","Phoenix","AZ","85022",33.6189896753,-112.031320184,4,52,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","False","casual","False","True","1","False","True","full_bar","True",NA,NA," False"," False"," True"," False"," False"," True","False",NA,"no"," False"," False"," False"," False"," True"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","no",NA,NA,NA,NA,NA,NA,NA,NA,"Bars, Food, Restaurants, Beer, Wine & Spirits, Nightlife, Mexican","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0",1
"963","MoxLG0Yk3MhuyuPxhQ-POQ","Trans Am Phx","","1506 N W Grand Ave","Phoenix","AZ","85007",33.4593080601,-112.091659829,5,6,1,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,"Shopping, Cafes, Restaurants, Arts & Entertainment, Art Galleries",NA,NA,NA,NA,NA,NA,NA,0
"964","RrZ2WUPuvCBAMIVC-ZYL-A","US Egg","","402 E Greenway Pkwy, Ste 5","Phoenix","AZ","85022",33.6380805892,-112.067371952,4,208,1,"True","True"," False street"," False"," False"," True"," False","True","False","average","True","casual","False","True","2","False","True","beer_and_wine","False","False","False"," False"," False"," False"," False"," True"," True","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burgers, Breakfast & Brunch, Restaurants, Waffles, American (Traditional), Salad, Sandwiches","6:30-14:30","6:30-14:30","6:30-14:30","6:30-14:30","6:30-14:30","6:30-14:30","6:30-14:30",0
"965","9zclqTtkncm_ayNJ58iJbg","Roliberto's Mexican Food","","3414 W Union Hills","Phoenix","AZ","85027",33.7577186,-112.0215177,4,32,1,"True","True"," False street"," False"," False"," False"," False","True","True","average","False","casual","False","True","1","False","True","none","False",NA,NA," False"," False"," True"," False"," True"," False","False",NA,"no"," False"," False"," False"," False"," True"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","8:0-23:0",1
"966","ryozSJKdiwD_knRFasIyhA","Cheba Hut ""Toasted"" Subs - Ahwatukee","","4905 E Ray Rd","Phoenix","AZ","85044",33.317289,-111.9777108,4.5,32,1,"True","True"," False street"," False"," False"," True"," False","True","True",NA,"True","casual","False","True","1","False","True","full_bar","True",NA,NA," False"," False"," True"," False"," False"," False","False","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA," True"," False"," False"," False"," False"," False"," False","False",NA,"False","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","no",NA,NA,NA,NA,NA,NA,NA,NA,"Sandwiches, Bars, Nightlife, Pubs, Restaurants","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-0:0","10:0-0:0","10:0-22:0",0
"967","Buoax_u7glzilOwKEwGlAQ","Mighty Mikes","","2720 W Bethany Home Rd","Phoenix","AZ","85017",33.524313,-112.11785,1,3,0,NA,"True"," False street"," False"," False"," False"," False","True",NA,"average",NA,"casual","False",NA,"1","False","True","none",NA,NA,"False"," False"," False"," False"," False"," False"," False","False",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Fast Food",NA,NA,NA,NA,NA,NA,NA,0
"968","otyRCkvK6Kd8Gt2Va-EzDg","Otakumen","","114 W Adams St","Phoenix","AZ","85003",33.4496173,-112.0755216,2.5,69,0,"True","True"," False street"," False"," False"," False"," False","True","False","average","False","casual","False","True","2","False","True","none","True",NA,NA," False"," False"," True"," False"," False"," False","False",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Food, Japanese, Ramen, Desserts, Noodles","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-3:0","11:0-3:0",NA,0
"969","8J55FMsOXei4Xh1jHSpElw","Sauce Pizza and Wine","","2470 W Happy Valley Rd","Phoenix","AZ","85085",33.7148264,-112.1130493,3.5,199,1,"True","True"," False street"," True"," False"," True"," False","True","False","average","True","casual","False","True","2","False","True","beer_and_wine","True",NA,NA," False"," False"," True"," True"," False"," False","False","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA," False"," False"," False"," False"," False"," False"," False","False",NA,"False","False","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bars, Restaurants, Wine Bars, Italian, Nightlife, Pizza","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0",0
"970","IZDGxg1vdlK0-TFQ018-Sg","McDonald's","","2667 W Camelback","Phoenix","AZ","85017",33.5091995568,-112.116704442,3,18,1,"True","True",NA,NA,NA,NA,NA,"True","False",NA,"True","casual","False","True","1","False","True","none",NA,NA,"True"," False"," False"," False"," False"," False"," False",NA,NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Restaurants, Coffee & Tea, Burgers, Food","5:0-23:30","5:0-23:30","5:0-23:30","5:0-23:30","5:0-1:0","5:0-1:0","5:0-23:30",0
"971","QyFciCaAJkniP506PP43ng","Zella's Pizza & Cheesesteaks","","13240 N 7th St","Phoenix","AZ","85022",33.6068099581,-112.065650448,3,83,0,"True","True"," False street"," False"," False"," True"," False","True","True","average","False","casual","True","True","1","False","True","none","True",NA,NA," False"," False"," True"," False"," False"," False","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Pizza, Cheesesteaks","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0",0
"972","OeBbc-LqnAPhYmJw5gzBww","North Mountain Grille","","13216 N 7th St","Phoenix","AZ","85022",33.6060548,-112.0663997,4,35,0,"True","True"," False street"," False"," False"," True"," False","True","True","quiet","True","casual","True","True","2","True","True","full_bar","False","True",NA," False"," False"," False"," True"," False"," False","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seafood, American (Traditional), Restaurants","16:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-21:0","10:0-15:0",0
"973","-A9sm-E6uQxWTJ_MuyOzFw","Zen 32","","3160 E Camelback Rd","Phoenix","AZ","85016",33.5100591,-112.0142073,3,104,0,NA,"True"," False street"," False"," False"," True"," False","False",NA,NA,"True","casual","False","True","2","True","True","full_bar",NA,NA,NA," False"," True"," False"," True"," False"," False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Sushi Bars, Japanese",NA,NA,NA,NA,NA,NA,NA,0
"974","pBartPeLXbTAxoOOqp7HZg","Jumbo Buffet","","3414 W Southern Ave","Phoenix","AZ","85041",33.3931495,-112.1317218,2,35,0,"False","True"," False street"," False"," False"," False"," False","True","False","loud","False","casual","False","True","1","False","True","beer_and_wine","False",NA,NA," False"," False"," True"," False"," False"," False","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Buffets, Restaurants","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30",NA,0
"975","CgCp4FAVXFnEuDavxicrfQ","Peter Piper Pizza","","4940 E Ray Rd","Phoenix","AZ","85044",33.3215751,-111.9766942,3,43,1,"True","True"," False street"," False"," False"," True"," False","True","True","loud","False","casual","False","True","2","True","True","beer_and_wine","True",NA,NA," False"," False"," True"," False"," False"," False","False",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buffets, Restaurants, Pizza, Chicken Wings","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","10:0-23:0","11:0-22:0",0
"976","ptWNY_h088kmKhsL-gaOEg","Blaze Fast Fire'd Pizza","","950 E Bell Rd, Ste 190","Phoenix","AZ","85022",33.641031,-112.059802,3.5,113,1,"True","True"," False street"," False"," False"," False"," False","True","False","average","True","casual","False","True","1","False","True","beer_and_wine","False",NA,"False"," False"," False"," True"," False"," False"," False","False",NA,"free"," False"," False"," False"," False"," False"," False"," True"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salad, Restaurants, Pizza, Fast Food","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0",0
"977","n8RVrpWpcd3HprzEnJ3RxA","Ranch House Grille","","5618 E Thomas Rd","Phoenix","AZ","85018",33.4803042,-111.9602653,4,267,1,"True","True"," False street"," False"," False"," True"," False","True","False","average","True","casual","False","True","2","False","True","none","True","True",NA," False"," False"," False"," False"," True"," True","True","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Restaurants, Breakfast & Brunch, Comfort Food, Burgers","6:0-14:0","6:0-14:0","6:0-14:0","6:0-14:0","6:0-14:0","6:0-14:0","6:0-14:0",0
"978","vNwj8u1KbnKPQFMTd3TDWw","Top Shelf Mexican Food & Cantina","","3301 W Greenway Rd","Phoenix","AZ","85053",33.6252489,-112.1298368,3,121,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","2","False","True","full_bar","True","False",NA," False"," False"," True"," True"," False"," False","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"Restaurants, Mexican","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0",1
"979","iOWviig09i0U9YRDMwp1fg","Maryland Deli & Liquor","","6502 N 7th St","Phoenix","AZ","85014",33.5314084,-112.0654135,4,9,1,"True","True"," False street"," False"," False"," True"," False",NA,"False","average","True","casual","True",NA,"2",NA,"True","none",NA,NA,NA," False"," False"," False"," False"," False"," False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grocery, Food, Convenience Stores, Restaurants, Delis, Beer, Wine & Spirits","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",0
"980","QdvROupQvDDQIaHrTGNgKA","Szechwan Palace","","668 N 44th St, Ste 108, Cofco Chinese Cultural Center","Phoenix","AZ","85008",33.4552320752,-111.989014772,3.5,284,1,"True","True"," True street"," False"," False"," True"," False","True","True","average","False","casual","False","True","2","True","True","full_bar","True","False",NA," False"," False"," True"," True"," False"," False","True","True","free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","16:30-21:0","16:30-21:0","16:30-21:0","16:30-21:0","16:30-21:0","11:0-21:0","11:0-21:0",0
"981","ECVjFbvnzXs2LV7u3wi0vw","Left Seat Restaurant & Lounge","","2633 E Air Ln, Gate 108","Phoenix","AZ","85034",33.439648,-112.026154,3.5,5,0,NA,"True"," False street"," False"," False"," False"," False","True",NA,"average",NA,"casual","False","True","1",NA,NA,"full_bar","True",NA,NA," False"," False"," False"," False"," False"," False","True",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, American (Traditional), Restaurants, Caterers",NA,NA,NA,NA,NA,NA,NA,0
"982","nsBB2mARy56ZZyovilil7A","Port of Subs","","1075 N 51st Ave, Ste 101","Phoenix","AZ","85043",33.4595253,-112.1683325,3,17,1,"True","True"," False street"," False"," False"," False"," False","True","True","average","False","casual","True","True","1","False","True","none","True",NA,NA," False"," False"," True"," False"," False"," False","False",NA,NA," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sandwiches, Restaurants, Delis","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-20:0",0
"983","JDIbJyTbvmUqCDRHjGcGIQ","IHOP","","1230 N 51st Ave","Phoenix","AZ","85043",33.46175,-112.16962,3,40,1,"True","True"," False street"," False"," False"," True"," False","True","False","average","False","casual","False","True","1","False","True","none","False",NA,NA," False"," True"," False"," True"," True"," True","True",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), American (Traditional), Breakfast & Brunch, Restaurants, Fast Food, Burgers, Diners","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",0
"984","jzM4dTlstNmGDPRT9SC6Hw","Barrio Queen","","21001 N Tatum Blvd","Phoenix","AZ","85050",33.6763581978,-111.973668364,3.5,333,1,"False","True"," False street"," False"," False"," False"," False","True","True","average","True","casual","False","True","2","True","True","full_bar","True",NA,NA," False"," False"," True"," True"," False"," False","True",NA,"free"," False"," False"," False"," False"," False"," True"," True"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soup, Desserts, Bars, Nightlife, Food, Restaurants, Mexican","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0",1
"985","Przkeh1xJn-xwJWK95ceUw","CreAsian Bar and Grill","","13216 N 7th St, Ste B","Phoenix","AZ","85022",33.6059575659,-112.066251388,4.5,77,1,"True","True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","2","True","True","full_bar",NA,NA,NA," True"," False"," True"," True"," False"," True","True","True","free"," False"," True"," True"," False"," False"," False"," True"," False"," True}",NA,NA," False"," False"," False"," False"," False"," False"," True","False",NA,"False","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vietnamese, Nightlife, Asian Fusion, Cocktail Bars, Restaurants, Bars","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","16:0-21:0",0
"986","9JTkh1D7u9fRBohglQRL0w","Phoenix All-stars Sports Bar & Grill","","Phoenix Sky Harbor International Airport","Phoenix","AZ","85034",33.4348335266,-112.014045715,2,6,0,"False","True",NA,NA,NA,NA,NA,"False","True","average","False","casual","False","False","2","False","False","full_bar","False",NA,NA," False"," False"," False"," False"," False"," False","True",NA,"no"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False","True","{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","no",NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Bars, Restaurants, Nightlife","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0",0
"987","_HVZ1V8IDa49MWdejx9BbA","America's Taco Shop","","3800 E Sky Harbor Blvd","Phoenix","AZ","85034",33.4352284,-111.9978273,2,38,0,"False","True"," False street"," False"," False"," False"," False","True","True","average","False","casual","False","False","1","False","True","none","False",NA,NA," False"," False"," True"," False"," True"," False","False",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Restaurants",NA,NA,NA,NA,NA,NA,NA,0
"988","LUrdDBRqkV2tPj2xnEoG4A","Dirty Martini Bistro & Bar","","1140 E Washington St","Phoenix","AZ","85034",33.448384491,-112.05723712,4.5,11,0,"True","True"," False street"," False"," False"," False"," False","False","True","average","False","casual","False","True","2","True","True","full_bar",NA,NA,NA," False"," False"," False"," False"," False"," False",NA,NA,NA," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA," False"," False"," True"," False"," False"," False"," True","False",NA,"True","True","{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}","no",NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Bars, American (Traditional), Nightlife","16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","16:0-2:0","16:0-0:0",NA,0
"989","xsdRrNJuNumvrwoQ2Tt8tQ","Chipotle Mexican Grill","","2470 W Happy Valley Rd, Ste 1181","Phoenix","AZ","85085",33.7146227507,-112.112540744,3,120,1,"True","True"," False street"," False"," False"," False"," False","True","False","average","True","casual","False","True","1","False","True","beer_and_wine","True",NA,"False"," False"," False"," True"," True"," False"," False","False","True","no"," False"," False"," False"," False"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican, Fast Food","10:45-22:0","10:45-22:0","10:45-22:0","10:45-22:0","10:45-22:0","10:45-22:0","10:45-22:0",1
"990","txOOuDuj6m2fW-ietZRw0w","Da Burger Shack","","3102 N 16th St","Phoenix","AZ","85016",33.484011,-112.048027,4.5,21,0,NA,"True"," False street"," False"," False"," True"," False","True","True","average","True","casual","False","True","1","False","True","none",NA,"True","False"," False"," False"," True"," False"," False"," False","False","True","free"," False"," False"," False"," True"," False"," False"," False"," False"," True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burgers, Fast Food, Restaurants","10:30-19:0","10:30-19:0","10:30-19:0","10:30-19:0","10:30-19:0","10:30-19:0",NA,0
"991","LIjLOrzL6Lbb_axlF2-9Iw","Subway","","4810 E Ray Rd","Phoenix","AZ","85044",33.3211875,-111.9795022,4,12,1,"False","True"," False street"," False"," False"," False"," False","True","False",NA,"False","casual","False","False","1","False","True","none",NA,NA,"False"," False"," False"," True"," False"," False"," False","False",NA,"free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Sandwiches, Fast Food",NA,NA,NA,NA,NA,NA,NA,0
"992","fEUsAP6znkde43BYNoxLvQ","Rise Craft Coffee + Eatery","","918 N 5th St","Phoenix","AZ","85004",33.4583338762,-112.067682925,5,17,1,"True","True"," False street"," True"," False"," False"," False",NA,NA,NA,"True",NA,NA,NA,"4","False","True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,"True","free"," False"," False"," False"," False"," False"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"Food, Restaurants, Coffee & Tea, Cafes, Venues & Event Spaces, Event Planning & Services","6:0-15:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-22:0","6:0-22:0",NA,0
"993","vre_Ga2KJCypcP6XMn8Y7g","Di Vito's Pizza","","5134 E Thomas Rd","Phoenix","AZ","85018",33.4803594619,-111.969993275,3.5,78,1,"True","True"," False street"," False"," False"," True"," False","True","True","quiet","False","casual","True","True","1","False","True","none","True",NA,NA," False"," False"," True"," True"," False"," False","False","True","no"," False"," False"," False"," False"," True"," False"," False"," False"," False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian, Restaurants, Pizza","10:0-21:30","10:0-21:30","10:0-21:30","10:0-21:30","10:0-21:30","10:0-21:30",NA,0
"994","XSClqCFZ8rCV2qIONha1MA","Level One Market","","201 E Washington St","Phoenix","AZ","85004",33.4474123,-112.0706117,3.5,4,1,NA,"True"," False street"," False"," False"," False"," False",NA,NA,NA,NA,NA,NA,NA,"1",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Grocery, Sandwiches, Food","6:30-16:0","6:30-16:0","6:30-16:0","6:30-16:0","6:30-16:0",NA,NA,0
